CustomerID,MovieID,Rating,Title,Genre,Year
5,295,4,Ace Ventura: When Nature Calls,Documentary,1995.0
5,101,3,Complete Shamanic Princess,Drama,1997.0
5,237,2,Broken Blossoms,Drama,1918.0
5,485,5,The Avengers '67,Drama,1967.0
5,351,3,Guns of the Magnificent Seven,Drama,1969.0
5,103,3,Sanford and Son: Season 6,Drama,1976.0
5,9,4,Class of Nuke 'Em High 2,Drama,1991.0
5,451,5,Batman the Animated Series: Vol. 3,Animation,1993.0
5,210,2,Onmyoji,Drama,2001.0
5,203,4,Sports Illustrated Swimsuit Edition: 1997,Drama,1997.0
5,213,4,Dinner Rush,Drama,2001.0
5,168,4,Smokey and the Bandit Part 3,Drama,1983.0
5,128,4,Mr. Vampire,Drama,1985.0
5,124,3,Cold Blooded,Drama,2000.0
5,6,3,Sick,Drama,1997.0
5,314,4,Saturday Night Live: The Best of Jon Lovitz,Horror,1985.0
5,132,2,Lucio Fulci: The Beyond,Drama,1981.0
5,417,1,Transformers: Season 3: Part 1,Drama,1986.0
5,282,4,Blue Seed: Beyond,Drama,2003.0
5,47,5,The Bad and the Beautiful,Drama,1952.0
5,504,1,The Twilight Zone: Vol. 27,Drama,1964.0
5,443,2,Rabbit-Proof Fence,Drama,2002.0
5,416,4,Elephant,Drama,2003.0
5,187,5,Death to Smoochy,Horror,2002.0
5,33,4,Aqua Teen Hunger Force: Vol. 1,Action,2000.0
5,206,3,Unconstitutional: The War on Our Civil Liberties,Action,2004.0
5,146,3,Cannibal Women in the Avocado Jungle of Death,Horror,1988.0
5,309,5,The Day of the Locust,Drama,1975.0
5,415,3,Reign in Darkness,Horror,2002.0
5,241,3,North by Northwest,Drama,1959.0
5,226,3,Henry: Portrait of a Serial Killer 2,Thriller,1996.0
5,448,2,Oswald: Welcome to the Big City!,Drama,2001.0
5,396,4,Arjuna: Complete Collection,Drama,2001.0
5,258,5,Mann,Drama,1999.0
5,77,4,Congo,Drama,1995.0
5,209,3,Star Trek: Deep Space Nine: Season 5,Sci-Fi,1996.0
5,299,3,Bridget Jones's Diary,Drama,2001.0
5,497,2,Broadway's Lost Treasures,Drama,2003.0
5,490,5,The Passion of Ayn Rand,Romance,1999.0
5,390,3,The Fan,Drama,1981.0
6,388,3,Body Chemistry,Drama,1990.0
6,465,4,Coolie No.1,Drama,1995.0
6,141,2,Goddess of Mercy,Drama,2004.0
6,97,4,Mostly Martha,Drama,2002.0
6,52,4,The Weather Underground,Drama,2002.0
6,156,3,Husbands and Wives,Drama,1992.0
6,69,5,WWE: Armageddon 2003,Drama,2003.0
6,337,3,Star 80,Sci-Fi,1983.0
6,113,2,Bruce Lee: A Warrior's Journey,Action,2000.0
6,131,4,Arachnid,Drama,2002.0
6,193,5,Marilyn Manson: Fear of a Satanic Planet,Horror,2005.0
6,378,4,Party Monster,Drama,2003.0
6,71,4,Maya Lin: A Strong Clear Vision,Drama,1995.0
6,176,3,The History Channel Presents: Troy: Unearthing the Legend,Drama,2004.0
6,389,2,Steal,Drama,2002.0
6,359,4,Absolutely Fabulous: Series 5,Drama,2003.0
6,453,4,Simple Men,Drama,1992.0
6,503,3,Max and Ruby: Springtime for Max and Ruby,Drama,2005.0
6,474,4,Legend of 1900,Fantasy,1998.0
6,430,3,Chobits,Drama,2002.0
6,467,2,Topper Returns,Drama,1941.0
6,328,5,Deftones: Live in Hawaii,Drama,2002.0
6,458,5,Blast,Drama,2001.0
6,319,3,Straight to Hell,Drama,1987.0
6,238,5,Led Zeppelin: The Song Remains the Same,Drama,1976.0
6,22,3,Chump Change,Drama,2000.0
6,14,4,Nature: Antarctica,Documentary,1982.0
6,99,3,A Fishy Story,Drama,1989.0
6,259,4,Animal,Drama,2004.0
6,209,4,Star Trek: Deep Space Nine: Season 5,Sci-Fi,1996.0
6,13,4,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Drama,2003.0
6,486,2,Journey to the Center of the Earth,Drama,1959.0
6,117,1,Silk Stockings,Drama,1957.0
6,139,5,Allergies: A Natural Approach,Drama,2001.0
6,124,3,Cold Blooded,Drama,2000.0
6,79,3,The Killing,Thriller,1956.0
6,302,4,The Isle,Drama,2001.0
6,490,5,The Passion of Ayn Rand,Romance,1999.0
6,172,4,Jack,Drama,2003.0
6,166,3,Fame,Drama,1980.0
6,320,3,Eat Your Heart Out,Drama,1997.0
6,145,3,Get Out Your Handkerchiefs,Drama,1978.0
6,321,2,Ju-Rei: The Uncanny,Drama,2004.0
6,5,4,The Rise and Fall of ECW,Drama,2004.0
6,438,3,Bean: The Movie,Drama,1997.0
6,399,5,Fangs,Drama,2001.0
6,351,3,Guns of the Magnificent Seven,Drama,1969.0
6,31,1,Classic Albums: Meat Loaf: Bat Out of Hell,Drama,1999.0
6,58,5,Dragonheart,Drama,1996.0
6,448,5,Oswald: Welcome to the Big City!,Drama,2001.0
6,395,5,Captain Blood,Drama,1935.0
6,402,2,Pan Tadeusz,Drama,1999.0
6,298,3,Crunch: Pick Your Spot Pilates,Drama,2002.0
6,481,4,Building the Great Pyramid,Drama,2002.0
6,136,4,Cat and the Canary,Drama,1927.0
6,251,4,Midsomer Murders: Strangler's Wood,Thriller,2000.0
6,307,1,Godsmack: Smack This!,Drama,2002.0
6,262,1,Herbie Rides Again,Drama,1974.0
6,498,5,Glory: Bonus Material,Drama,1989.0
6,160,5,Gormenghast,Drama,2000.0
6,81,3,Antarctica: IMAX,Drama,1991.0
6,185,5,Missing in Action 2: The Beginning / Missing in Action 3: Braddock,Action,1985.0
6,243,2,Pressure Point,Drama,1962.0
6,7,3,8 Man,Drama,1992.0
6,497,2,Broadway's Lost Treasures,Drama,2003.0
6,242,2,Neon Genesis Evangelion: The End of Evangelion,Drama,1995.0
6,203,4,Sports Illustrated Swimsuit Edition: 1997,Drama,1997.0
6,387,2,Bizet's Carmen,Drama,1984.0
6,182,5,Moby: Play,Drama,2001.0
6,462,4,Classic Cartoon Favorites: Starring Donald,Animation,2005.0
6,33,5,Aqua Teen Hunger Force: Vol. 1,Action,2000.0
6,57,4,Richard III,Drama,1995.0
6,310,5,Leila,Drama,2000.0
6,48,2,Justice League,Drama,2001.0
6,196,5,Peter Tosh: Stepping Razor: Red X,Drama,1992.0
7,63,4,Crash Dive,Drama,1943.0
7,86,4,Iron Monkey 2,Drama,1996.0
7,461,4,Nightwalker #1: Midnight Detective,Horror,2000.0
7,486,4,Journey to the Center of the Earth,Drama,1959.0
7,401,5,Halloween 5: The Revenge of Michael Myers,Drama,1989.0
7,448,3,Oswald: Welcome to the Big City!,Drama,2001.0
7,220,3,Winston Churchill: The Wilderness Years,Drama,1983.0
7,200,4,The Fall of the Roman Empire,Drama,1964.0
7,152,2,A Little Princess,Drama,1995.0
7,254,4,Westender,Drama,2003.0
7,58,3,Dragonheart,Drama,1996.0
7,303,2,Les Liaisons Dangereuses,Drama,1959.0
7,274,2,Crazy as Hell,Comedy,2002.0
7,224,3,Midsomer Murders: Blood Will Out,Thriller,1999.0
7,432,5,Les Miserables in Concert,Drama,1996.0
7,130,3,Drowning on Dry Land,Drama,1999.0
7,162,5,John Cleese on How to Irritate People,Drama,1968.0
7,480,4,Flypaper,Drama,1997.0
7,151,5,Sleepover Nightmare,Horror,2005.0
7,69,3,WWE: Armageddon 2003,Drama,2003.0
7,2,3,Isle of Man TT 2004 Review,Drama,2004.0
7,111,4,Duplex (Widescreen),Drama,2003.0
7,143,3,The Game,Drama,1997.0
7,74,5,6ixtynin9,Drama,1999.0
7,317,1,Mandela and de Klerk,Drama,1997.0
7,313,5,Pay It Forward,Action,2000.0
7,190,5,Blood and Sand,Drama,1989.0
7,279,3,Micki and Maude,Drama,1984.0
7,245,3,Road Dogz,Drama,2002.0
7,131,2,Arachnid,Drama,2002.0
7,332,4,They Crawl,Drama,2002.0
7,226,5,Henry: Portrait of a Serial Killer 2,Thriller,1996.0
7,40,3,Pitcher and the Pin-Up,Drama,2004.0
7,483,5,Rush Hour 2,Drama,2001.0
7,355,2,Sinful Nuns of St. Valentine,Romance,1973.0
7,117,2,Silk Stockings,Drama,1957.0
7,353,5,Life or Something Like It,Drama,2002.0
7,311,4,Ed Wood,Drama,1994.0
7,377,5,Dick Francis: The Racing Game,Drama,1979.0
7,60,2,The Libertine,Drama,1969.0
7,453,2,Simple Men,Drama,1992.0
7,116,3,Bear Cub,Drama,2004.0
7,104,3,The Great Race,Drama,1965.0
7,398,4,In the Realm of the Senses,Documentary,1976.0
7,298,3,Crunch: Pick Your Spot Pilates,Drama,2002.0
7,334,2,The Pacifier,Drama,2005.0
7,92,4,ECW: Cyberslam '99,Sci-Fi,2002.0
7,423,2,My Favorite Martian #1,Drama,1963.0
7,478,1,The Beverly Hillbillies,Drama,1962.0
7,391,4,The Monkees: Season 2,Drama,1967.0
7,371,1,The Trouble with Angels,Drama,1966.0
7,20,4,Seeta Aur Geeta,Drama,1972.0
7,319,2,Straight to Hell,Drama,1987.0
7,479,1,George Carlin: What Am I Doing in New Jersey?,Drama,1988.0
7,445,3,Michael Collins,Drama,1996.0
7,177,4,Pressure,Drama,2002.0
7,175,4,Reservoir Dogs,Drama,1992.0
7,389,4,Steal,Drama,2002.0
7,491,2,Torn Curtain,Drama,1966.0
7,320,4,Eat Your Heart Out,Drama,1997.0
7,447,5,The Making of Fanny and Alexander,Drama,1986.0
7,71,2,Maya Lin: A Strong Clear Vision,Drama,1995.0
7,331,3,Chasing Amy,Drama,1997.0
7,221,3,Voyage to the Planets and Beyond,Sci-Fi,2005.0
8,357,4,House of Sand and Fog,Drama,2003.0
8,192,3,The SoulTaker,Drama,2003.0
8,482,2,Frida,Drama,2002.0
8,202,3,Ruby's Bucket of Blood,Drama,2001.0
8,91,3,WWE: Royal Rumble 2005,Drama,2005.0
8,144,3,Deepak Chopra: The Way of the Wizard & Alchemy,Fantasy,2000.0
8,160,1,Gormenghast,Drama,2000.0
8,200,5,The Fall of the Roman Empire,Drama,1964.0
8,31,5,Classic Albums: Meat Loaf: Bat Out of Hell,Drama,1999.0
8,51,4,Jonah: A VeggieTales Movie: Bonus Material,Drama,2002.0
8,116,2,Bear Cub,Drama,2004.0
8,126,3,Vampire Effect (aka Twins Effect),Drama,2003.0
8,131,3,Arachnid,Drama,2002.0
8,87,4,Louder Than Bombs,Drama,2002.0
8,334,4,The Pacifier,Drama,2005.0
8,378,3,Party Monster,Drama,2003.0
8,390,4,The Fan,Drama,1981.0
8,413,4,Igby Goes Down,Drama,2002.0
8,318,5,Beyond Suspicion,Drama,1994.0
8,414,4,Girl,Drama,1999.0
8,255,4,The Hunchback of Notre Dame II,Drama,2001.0
8,260,4,Marat / Sade,Drama,1967.0
8,484,5,Danielle Steel's Jewels,Drama,1992.0
8,421,4,Agatha Christie's Poirot: Sad Cypress,Drama,2003.0
8,118,2,Rambo: First Blood Part II,Drama,1985.0
8,106,5,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Drama,2004.0
8,172,4,Jack,Drama,2003.0
8,295,3,Ace Ventura: When Nature Calls,Documentary,1995.0
8,197,3,Taking Lives,Drama,2004.0
8,335,4,Fear No Evil,Horror,1981.0
8,166,4,Fame,Drama,1980.0
8,214,4,Read-Along: Beauty and the Beast,Drama,2002.0
8,156,4,Husbands and Wives,Drama,1992.0
8,447,5,The Making of Fanny and Alexander,Drama,1986.0
8,218,5,Triumph: Live at the US Festival,Drama,1983.0
8,329,4,Dogma,Drama,1999.0
8,161,5,Ninotchka,Drama,1939.0
8,44,2,Spitfire Grill,Drama,1996.0
8,399,4,Fangs,Drama,2001.0
8,270,5,Sex and the City: Season 4,Drama,2001.0
8,277,3,Enigma: MCMXC A.D,Drama,2003.0
9,220,4,Winston Churchill: The Wilderness Years,Drama,1983.0
9,419,4,George Lopez: Why You Crying?,Drama,2005.0
9,311,2,Ed Wood,Drama,1994.0
9,309,2,The Day of the Locust,Drama,1975.0
9,239,5,Winnie the Pooh: Springtime with Roo,Drama,2004.0
9,263,5,Dragon Ball: Tournament Saga,Fantasy,2001.0
9,200,2,The Fall of the Roman Empire,Drama,1964.0
9,383,2,Hit Team,Drama,2001.0
9,285,3,The Devil's Own,Horror,1997.0
9,125,3,Nighthawks,Horror,1981.0
9,67,3,Vampire Journals,Drama,1997.0
9,84,2,The Powerpuff Girls Movie,Drama,2002.0
9,363,3,Stark Raving Mad,Sci-Fi,2002.0
9,403,2,Substitute 4: Failure is Not an Option,Drama,2000.0
9,347,2,Iceman Cometh,Drama,1989.0
9,246,4,The Boston Strangler,Drama,1968.0
9,229,3,Peter Gabriel: Growing Up Live,Drama,2003.0
9,376,4,Genesis: The Way We Walk: Live in Concert,Drama,2001.0
9,441,2,Dark Shadows: Vol. 9,Horror,1968.0
9,310,4,Leila,Drama,2000.0
9,106,5,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Drama,2004.0
9,487,3,Doctor Who: Lost in Time: The Patrick Troughton Years,Drama,1968.0
9,364,4,Billy Blanks: Tae Bo: Contact 2,Drama,2004.0
9,79,4,The Killing,Thriller,1956.0
9,431,5,Millennium Actress,Drama,2002.0
9,201,4,Home Movie,Drama,2001.0
9,158,4,A Killer Within,Thriller,2004.0
9,178,4,Regular Guys,Drama,1996.0
9,175,4,Reservoir Dogs,Drama,1992.0
9,483,2,Rush Hour 2,Drama,2001.0
9,176,1,The History Channel Presents: Troy: Unearthing the Legend,Drama,2004.0
9,159,2,Gentlemen of Fortune,Drama,1971.0
9,324,3,Mother's Boys,Drama,1994.0
9,467,4,Topper Returns,Drama,1941.0
9,291,2,Chained Heat 3: Hell Mountain,Drama,2000.0
9,299,5,Bridget Jones's Diary,Drama,2001.0
9,66,3,Barbarian Queen 2,Drama,1989.0
9,108,3,Spartan,Drama,2004.0
9,207,2,Denise Austin: Ultimate Fat Burner,Drama,2001.0
9,454,1,Xena: Warrior Princess: Season 3,Action,1995.0
9,122,4,Cube 2: Hypercube,Drama,2002.0
9,112,5,The Eye of Vichy,Drama,1993.0
9,362,3,The Flintstones in Viva Rock Vegas,Drama,2000.0
9,221,1,Voyage to the Planets and Beyond,Sci-Fi,2005.0
9,124,4,Cold Blooded,Drama,2000.0
9,160,2,Gormenghast,Drama,2000.0
9,405,2,Wings of Desire,Drama,1987.0
9,286,3,Thunderbirds Are Go,Drama,1966.0
9,93,4,They Came Back,Drama,2004.0
9,480,2,Flypaper,Drama,1997.0
9,326,3,The Plainsman,Drama,1937.0
9,368,4,The Best of Designing Women,Drama,1986.0
9,12,5,My Favorite Brunette,Drama,1947.0
9,277,5,Enigma: MCMXC A.D,Drama,2003.0
9,234,5,Animation Legend: Winsor McCay,Animation,1921.0
9,189,4,Airplane II: The Sequel,Drama,1982.0
9,118,3,Rambo: First Blood Part II,Drama,1985.0
9,34,5,Ashtanga Yoga: Beginner's Practice with Nicki Doane,Drama,2003.0
9,206,4,Unconstitutional: The War on Our Civil Liberties,Action,2004.0
